Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
37,Entrepreneur,66074,8,6,0.32,6,59,22,12,Bad,2057,0.32,91,0
37,Entrepreneur,66074,8,6,0.32,6,59,25,12,Bad,2057,0.28,92,0
37,Entrepreneur,66074,8,6,0.32,6,59,22,16,Bad,2057,0.25,93,0
33,Scientist,32033,5,3,0.05,4,19,13,1,Standard,1475,0.25,236,1
33,Scientist,32033,5,3,0.05,4,19,13,1,Standard,1475,0.33,238,1
33,Scientist,32033,5,3,0.05,4,19,13,1,Standard,1475,0.27,239,1
33,Scientist,32033,5,3,0.05,4,19,13,1,Standard,1475,0.26,240,1
34,Scientist,32033,5,3,0.05,4,19,13,5,Standard,1475,0.31,242,1
34,Scientist,32033,5,3,0.05,4,18,13,5,Standard,1475,0.35,243,1
40,Teacher,28023,5,4,0.12,3,8,10,4,Standard,1151,0.37,89,1
40,Teacher,28023,5,4,0.12,3,9,8,4,Standard,1151,0.26,90,1
40,Teacher,28023,5,4,0.12,3,9,8,4,Standard,1151,0.31,92,1
37,Manager,30784,4,7,0.09,2,32,15,2,Standard,1362,0.31,289,1
37,Manager,30784,4,7,0.09,2,34,17,3,Standard,1362,0.26,291,1
37,Manager,30784,4,7,0.09,2,30,15,3,Standard,1362,0.41,292,1
37,Manager,30784,4,7,0.09,2,30,16,3,Standard,1362,0.31,294,1
43,Architect,165368,2,2,0.01,1,0,11,0,Good,1200,0.39,191,1
44,Architect,165368,2,2,0.01,1,0,11,0,Good,1200,0.39,197,2
44,Architect,165368,2,2,0.01,1,2,11,0,Good,1200,0.3,198,2
33,Developer,115086,4,7,0.14,4,10,17,4,Standard,1122,0.25,239,1
33,Developer,115086,4,7,0.14,4,10,15,4,Standard,1122,0.24,241,1
34,Developer,115086,4,7,0.14,4,6,16,4,Standard,1122,0.34,242,1
34,Developer,115086,4,7,0.14,4,8,16,4,Standard,1122,0.33,243,1
30,Doctor,48644,6,6,0.05,4,7,13,2,Standard,539,0.38,377,1
30,Doctor,48644,6,6,0.05,4,7,13,2,Standard,539,0.38,378,1
30,Doctor,48644,6,6,0.05,4,7,16,2,Standard,539,0.27,379,1
30,Doctor,48644,6,6,0.05,4,7,12,2,Standard,539,0.38,380,1
30,Doctor,48644,6,6,0.05,4,7,10,2,Standard,539,0.29,383,1
30,Journalist,28747,3,4,0.03,2,10,9,3,Good,1464,0.4,185,2
31,Journalist,28747,3,4,0.03,2,10,12,7,Good,1464,0.25,191,2
31,Journalist,28747,3,4,0.03,2,10,11,7,Good,1464,0.27,192,2
38,Engineer,15496,7,7,0.25,7,56,19,7,Bad,1883,0.26,235,0
38,Engineer,15496,7,7,0.25,7,55,19,7,Bad,1883,0.32,236,0
38,Engineer,15496,7,7,0.25,7,55,19,7,Bad,1883,0.3,237,0
38,Engineer,15496,7,7,0.25,7,54,19,11,Bad,1883,0.28,241,0
38,Engineer,15496,7,7,0.25,7,55,19,11,Bad,1883,0.24,242,0
43,Media_Manager,57502,10,5,0.24,7,61,11,9,Standard,2521,0.37,228,0
44,Media_Manager,57502,10,5,0.24,7,61,14,9,Standard,2521,0.3,231,0
44,Media_Manager,57502,10,5,0.24,7,61,11,9,Standard,2521,0.4,232,0
44,Journalist,86865,4,7,0.11,4,19,7,4,Good,469,0.25,288,0
44,Journalist,86865,4,7,0.11,4,15,7,4,Good,469,0.34,290,0
39,Mechanic,23923,4,7,0.15,4,29,12,1,Standard,877,0.27,344,1
39,Mechanic,23923,4,7,0.15,4,26,9,1,Standard,877,0.22,345,1
39,Mechanic,23923,4,7,0.15,4,22,14,1,Standard,877,0.33,346,1
40,Entrepreneur,73226,10,5,0.22,6,63,18,8,Standard,2492,0.31,173,0
45,Architect,36760,6,5,0.17,5,16,15,12,Bad,3596,0.24,160,0
45,Architect,36760,6,5,0.17,5,16,15,12,Bad,3596,0.3,161,0
45,Architect,36760,6,5,0.17,5,16,13,12,Bad,3596,0.29,162,0
45,Architect,36760,6,5,0.17,5,16,12,12,Bad,3596,0.29,164,0
45,Architect,36760,6,5,0.17,5,16,15,12,Bad,3596,0.23,166,0
26,Accountant,43428,5,6,0.12,0,5,2,1,Good,1244,0.42,217,1
26,Accountant,43428,5,6,0.12,0,6,4,1,Good,1244,0.29,218,1
26,Mechanic,40636,2,6,0.01,1,19,7,4,Good,490,0.28,336,1
26,Mechanic,40636,2,6,0.01,1,20,7,4,Good,490,0.31,337,1
26,Mechanic,40636,2,6,0.01,1,15,6,4,Good,490,0.37,338,1
27,Mechanic,40636,2,6,0.01,1,15,7,4,Good,490,0.26,341,0
22,Engineer,88556,6,3,0.12,1,16,19,3,Standard,968,0.41,351,1
22,Engineer,88556,6,3,0.12,1,11,19,3,Standard,968,0.34,352,1
23,Engineer,88556,6,3,0.12,1,11,19,3,Standard,968,0.27,353,1
41,Media_Manager,11603,6,7,0.12,2,19,15,4,Good,10,0.31,235,2
42,Media_Manager,11603,6,7,0.12,2,20,15,4,Good,10,0.34,239,2
42,Media_Manager,11603,6,7,0.12,2,24,14,4,Good,10,0.4,240,1
42,Media_Manager,11603,6,7,0.12,2,24,15,4,Good,10,0.36,241,2
42,Media_Manager,11603,6,7,0.12,2,24,15,4,Good,10,0.29,242,2
44,Journalist,65163,3,3,0.06,5,7,9,4,Standard,64,0.24,135,1
45,Journalist,65163,3,3,0.06,5,6,9,4,Standard,64,0.34,138,1
45,Journalist,65163,3,3,0.06,5,6,9,4,Standard,64,0.35,142,1
29,Accountant,79556,8,5,0.19,0,7,20,7,Standard,1191,0.27,360,1
29,Accountant,79556,8,5,0.19,0,5,21,7,Standard,1191,0.4,362,1
29,Accountant,79556,8,5,0.19,0,7,18,7,Standard,1191,0.31,363,1
29,Accountant,79556,8,5,0.19,0,7,20,7,Standard,1191,0.32,364,1
39,Accountant,66995,3,6,0.15,0,30,21,3,Standard,554,0.3,254,1
40,Accountant,66995,3,6,0.15,0,30,19,3,Standard,554,0.26,255,1
40,Accountant,66995,3,6,0.15,0,34,19,3,Standard,554,0.24,257,1
40,Accountant,66995,3,6,0.15,0,30,19,3,Standard,554,0.31,258,1
45,Developer,31185,6,6,0.14,4,5,11,5,Standard,2089,0.29,176,1
45,Developer,31185,6,6,0.14,4,5,10,5,Standard,2089,0.3,177,1
45,Developer,31185,6,6,0.14,4,5,9,5,Standard,2089,0.26,178,1
45,Developer,31185,6,6,0.14,4,5,9,5,Standard,2089,0.34,179,1
45,Developer,31185,6,6,0.14,4,5,7,5,Standard,2089,0.24,180,1
45,Developer,31185,6,6,0.14,4,5,10,5,Standard,2089,0.27,182,1
45,Developer,31185,6,6,0.14,4,6,8,10,Standard,2089,0.26,183,1
26,Developer,25290,3,5,0.17,3,8,12,4,Standard,340,0.31,255,1
27,Developer,25290,3,5,0.17,3,8,12,4,Standard,340,0.33,256,1
27,Developer,25290,3,5,0.17,3,8,12,4,Standard,340,0.38,257,1
27,Developer,25290,3,5,0.17,3,13,12,5,Standard,340,0.41,260,1
27,Developer,25290,3,5,0.17,3,8,12,5,Standard,340,0.26,261,1
37,Journalist,69637,8,10,0.24,6,23,21,7,Bad,1644,0.35,136,0
37,Journalist,69637,8,10,0.24,6,23,21,7,Bad,1644,0.39,138,0
38,Journalist,69637,8,10,0.24,6,23,21,10,Bad,1644,0.37,140,0
55,Lawyer,17199,8,6,0.2,4,30,9,4,Standard,1285,0.32,183,1
56,Lawyer,17199,8,6,0.2,4,30,9,5,Standard,1285,0.39,186,1
56,Lawyer,17199,8,6,0.2,4,35,11,5,Standard,1285,0.37,187,1
56,Lawyer,17199,8,6,0.2,4,30,6,5,Standard,1285,0.36,188,1
56,Lawyer,17199,8,6,0.2,4,30,6,5,Standard,1285,0.37,189,2
27,Mechanic,85653,8,6,0.12,4,7,18,1,Standard,883,0.41,241,1
28,Mechanic,85653,8,6,0.12,4,7,20,3,Standard,883,0.27,245,1
28,Mechanic,85653,8,6,0.12,4,10,18,3,Standard,883,0.33,246,1
28,Mechanic,85653,8,6,0.12,4,4,18,3,Standard,883,0.26,247,1
28,Mechanic,85653,8,6,0.12,4,7,18,3,Standard,883,0.38,248,1
23,Writer,20455,8,9,0.3,5,20,21,9,Bad,4176,0.37,84,0
23,Writer,20455,8,9,0.3,5,20,21,9,Bad,4176,0.39,85,0
23,Writer,20455,8,9,0.3,5,20,21,9,Bad,4176,0.34,86,0
23,Writer,20455,8,9,0.3,5,20,21,9,Bad,4176,0.4,87,0
23,Writer,20455,8,9,0.3,5,20,20,9,Bad,4176,0.33,88,1
23,Writer,20455,8,9,0.3,5,20,18,9,Bad,4176,0.26,89,1
41,Architect,7832,9,9,0.15,5,29,23,7,Bad,3951,0.35,4,0
41,Architect,7832,9,9,0.15,5,30,23,7,Bad,3951,0.34,5,1
41,Architect,7832,9,9,0.15,5,30,23,7,Bad,3951,0.39,6,0
41,Architect,7832,9,9,0.15,5,30,23,8,Bad,3951,0.34,8,1
41,Architect,7832,9,9,0.15,5,30,23,8,Bad,3951,0.33,9,0
41,Architect,7832,9,9,0.15,5,30,22,8,Bad,3951,0.29,10,0
41,Architect,7832,9,9,0.15,5,30,23,8,Bad,3951,0.28,11,0
46,Writer,83823,3,5,0.11,1,13,9,0,Good,184,0.4,242,1
46,Writer,83823,3,5,0.11,1,9,9,0,Good,184,0.37,244,1
46,Writer,83823,3,5,0.11,1,6,9,0,Good,184,0.38,245,0
46,Writer,83823,3,5,0.11,1,9,9,0,Good,184,0.42,247,1
46,Writer,83823,3,5,0.11,1,9,9,0,Good,184,0.27,248,0
46,Writer,83823,3,5,0.11,1,14,10,0,Good,184,0.26,249,1
34,Doctor,47984,8,6,0.26,5,39,15,12,Bad,1476,0.29,159,0
34,Doctor,47984,8,6,0.26,5,39,15,12,Bad,1476,0.33,161,1
35,Doctor,47984,8,6,0.26,5,39,16,12,Bad,1476,0.32,162,1
35,Doctor,47984,8,6,0.26,5,39,15,12,Bad,1476,0.27,164,1
32,Accountant,31700,10,8,0.16,5,25,19,7,Standard,2482,0.37,104,1
32,Accountant,31700,10,8,0.16,5,23,19,7,Standard,2482,0.36,105,0
32,Accountant,31700,10,8,0.16,5,25,19,9,Standard,2482,0.29,106,1
32,Accountant,31700,10,8,0.16,5,30,19,9,Standard,2482,0.39,109,1
32,Accountant,31700,10,8,0.16,5,25,19,9,Standard,2482,0.27,110,1
41,Mechanic,58871,4,3,0.09,4,1,10,0,Good,1465,0.29,393,2
41,Mechanic,58871,4,3,0.09,4,0,11,4,Good,1465,0.27,394,2
41,Mechanic,58871,4,3,0.09,4,1,10,4,Good,1465,0.31,395,2
41,Mechanic,58871,5,4,0.09,4,1,10,4,Good,1465,0.27,396,2
42,Mechanic,58871,5,4,0.09,4,1,10,4,Good,1465,0.4,397,1
42,Mechanic,58871,5,4,0.09,4,0,10,4,Good,1465,0.25,398,2
35,Lawyer,17074,7,9,0.19,5,55,21,10,Bad,1598,0.28,217,0
35,Lawyer,17074,7,9,0.19,5,49,21,10,Bad,1598,0.32,218,0
35,Lawyer,17074,7,9,0.19,5,54,22,10,Bad,1598,0.39,221,1
30,Manager,21131,8,5,0.17,1,5,10,4,Standard,34,0.3,154,1
30,Manager,21131,8,5,0.17,1,9,13,4,Standard,34,0.33,156,1
30,Manager,21131,8,5,0.17,1,5,10,4,Standard,34,0.33,158,1
30,Manager,21131,8,5,0.17,1,9,10,4,Standard,34,0.34,159,1
30,Manager,21131,8,5,0.17,1,9,10,4,Standard,34,0.35,160,1
30,Manager,21131,8,5,0.17,1,9,13,4,Standard,34,0.32,161,1
29,Lawyer,20637,4,5,0.14,4,15,18,2,Standard,1387,0.37,261,1
29,Lawyer,20637,4,5,0.14,4,15,18,2,Standard,1387,0.33,262,1
29,Lawyer,20637,4,5,0.14,4,13,21,4,Standard,1387,0.23,266,1
30,Lawyer,20637,4,5,0.14,4,15,18,4,Standard,1387,0.37,267,1
39,Manager,122922,2,4,0.1,1,13,9,3,Good,1424,0.37,231,0
39,Manager,122922,2,4,0.1,1,13,7,3,Good,1424,0.32,232,0
39,Manager,122922,2,4,0.1,1,13,7,3,Good,1424,0.39,233,1
39,Manager,122922,2,4,0.1,1,13,5,3,Good,1424,0.4,234,1
52,Mechanic,89913,8,4,0.1,3,24,13,0,Standard,315,0.44,333,1
52,Mechanic,89913,8,4,0.1,3,24,12,0,Standard,315,0.37,334,1
52,Mechanic,89913,8,4,0.1,3,24,10,4,Standard,315,0.34,338,1
53,Mechanic,89913,8,4,0.1,3,19,10,4,Standard,315,0.33,339,1
52,Doctor,81223,3,7,0.08,0,11,5,4,Good,121,0.36,236,1
52,Doctor,81223,3,7,0.08,0,11,5,4,Good,121,0.41,237,2
52,Doctor,81223,3,7,0.08,0,11,5,4,Good,121,0.35,238,2
53,Doctor,81223,3,7,0.08,0,14,5,4,Good,121,0.41,240,2
53,Doctor,81223,3,7,0.08,0,11,5,4,Good,121,0.37,241,2
53,Doctor,81223,3,7,0.08,0,11,5,9,Good,121,0.29,243,2
48,Mechanic,59861,3,4,0.06,4,22,10,3,Standard,511,0.39,349,1
48,Mechanic,59861,3,4,0.06,4,20,13,3,Standard,511,0.32,353,1
48,Mechanic,59861,3,4,0.06,4,20,7,3,Standard,511,0.24,356,1
33,Accountant,18292,8,7,0.25,7,52,19,8,Bad,3489,0.31,78,1
33,Accountant,18292,8,7,0.25,7,49,18,8,Bad,3489,0.34,79,1
33,Accountant,18292,8,7,0.25,7,52,18,8,Bad,3489,0.28,82,1
37,Musician,131121,4,3,0.02,1,14,5,3,Good,1027,0.32,220,2
37,Musician,131121,4,3,0.02,1,14,5,3,Good,1027,0.36,221,2
37,Musician,131121,4,3,0.02,1,16,5,3,Good,1027,0.28,223,1
38,Musician,131121,4,3,0.02,1,14,5,3,Good,1027,0.36,225,1
38,Musician,131121,4,3,0.02,1,10,5,3,Good,1027,0.32,226,1
28,Mechanic,7567,6,5,0.11,2,18,16,4,Standard,2583,0.28,80,1
28,Mechanic,7567,6,5,0.11,2,18,14,4,Standard,2583,0.32,84,0
28,Mechanic,7567,6,5,0.11,2,18,16,4,Standard,2583,0.25,85,0
28,Mechanic,7567,6,5,0.11,2,18,16,4,Standard,2583,0.4,86,0
28,Mechanic,7567,6,5,0.11,2,21,15,4,Standard,2583,0.34,87,0
37,Architect,14679,10,10,0.18,6,21,17,6,Bad,1784,0.36,95,0
37,Architect,14679,10,10,0.18,6,21,15,8,Bad,1784,0.32,96,0
37,Architect,14679,10,10,0.18,6,24,17,8,Bad,1784,0.28,101,1
22,Accountant,37467,6,7,0.34,6,32,23,8,Bad,2607,0.25,71,0
23,Accountant,37467,6,7,0.34,6,32,18,8,Bad,2607,0.4,76,0
23,Accountant,37467,6,7,0.34,6,32,21,8,Bad,2607,0.33,77,1
24,Journalist,46586,6,7,0.2,0,27,10,8,Standard,852,0.35,104,1
24,Journalist,46586,6,7,0.2,0,31,12,8,Standard,852,0.29,105,1
25,Journalist,46586,6,7,0.2,0,27,12,8,Standard,852,0.3,110,2
25,Journalist,46586,6,7,0.2,0,27,13,8,Standard,852,0.34,111,2
43,Lawyer,34744,3,2,0.03,3,1,12,3,Good,219,0.27,396,2
43,Lawyer,34744,3,2,0.03,3,0,12,3,Good,219,0.37,398,1
43,Lawyer,34744,3,2,0.03,3,1,10,3,Good,219,0.37,399,1
43,Lawyer,34744,3,2,0.03,3,1,12,3,Good,219,0.28,400,1
44,Lawyer,34744,3,2,0.03,3,1,12,3,Good,219,0.32,401,1
44,Lawyer,34744,3,2,0.03,3,1,13,3,Good,219,0.36,402,1
28,Media_Manager,69194,3,4,0.16,0,27,11,7,Standard,911,0.38,229,1
28,Media_Manager,69194,3,4,0.16,0,27,11,7,Standard,911,0.38,230,1
28,Media_Manager,69194,3,4,0.16,0,23,11,10,Standard,911,0.28,232,1
28,Media_Manager,69194,3,4,0.16,0,27,12,10,Standard,911,0.35,234,1
29,Media_Manager,69194,3,4,0.16,0,27,11,10,Standard,911,0.32,236,1
38,Doctor,55339,8,5,0.34,9,15,16,6,Bad,2918,0.35,3,0
38,Doctor,55339,8,5,0.34,9,18,19,6,Bad,2918,0.29,4,0
38,Doctor,55339,8,5,0.34,9,15,16,7,Bad,2918,0.33,5,1
39,Doctor,55339,8,5,0.34,9,19,14,7,Bad,2918,0.3,10,0
46,Writer,95460,2,5,0.05,3,3,5,4,Good,184,0.32,329,2
46,Writer,95460,2,5,0.05,3,3,7,4,Good,184,0.43,330,2
46,Writer,95460,2,5,0.05,3,1,6,4,Good,184,0.29,331,2
46,Writer,95460,2,5,0.05,3,3,5,7,Good,184,0.34,333,2
46,Writer,95460,2,5,0.05,3,3,4,7,Good,184,0.34,334,2
46,Writer,95460,2,5,0.05,3,3,5,7,Good,184,0.4,335,2
38,Lawyer,7414,6,8,0.26,9,60,24,7,Bad,2580,0.39,56,1
39,Lawyer,7414,6,8,0.26,9,60,18,7,Bad,2580,0.31,57,1
39,Lawyer,7414,6,8,0.26,9,60,21,10,Bad,2580,0.38,58,1
39,Lawyer,7414,6,8,0.26,9,62,21,10,Bad,2580,0.33,59,1
39,Lawyer,7414,6,8,0.26,9,63,24,10,Bad,2580,0.3,60,1
39,Lawyer,7414,6,8,0.26,9,60,20,10,Bad,2580,0.26,62,1
39,Lawyer,7414,6,8,0.26,9,60,21,10,Bad,2580,0.4,63,1
50,Manager,92650,5,2,0.03,3,2,0,1,Good,872,0.34,200,2
50,Manager,92650,5,2,0.03,3,0,0,1,Good,872,0.34,203,2
51,Manager,92650,5,2,0.03,3,1,0,6,Good,872,0.29,204,2
51,Manager,92650,5,2,0.03,3,1,0,6,Good,872,0.3,205,2
51,Manager,92650,5,2,0.03,3,1,0,6,Good,872,0.32,206,2
34,Musician,30375,6,5,0.06,0,12,18,0,Standard,1367,0.34,254,1
34,Musician,30375,6,5,0.06,0,12,18,0,Standard,1367,0.39,256,1
34,Musician,30375,6,5,0.06,0,12,21,0,Standard,1367,0.37,258,1
27,Journalist,86210,8,7,0.12,0,28,12,0,Standard,587,0.37,370,1
27,Journalist,86210,8,7,0.12,0,28,12,2,Standard,587,0.27,373,1
27,Journalist,86210,8,7,0.12,0,26,12,2,Standard,587,0.27,374,1
27,Journalist,86210,8,7,0.12,0,28,10,2,Standard,587,0.27,375,1
27,Journalist,86210,8,7,0.12,0,30,9,2,Standard,587,0.32,376,1
27,Journalist,86210,8,7,0.12,0,28,12,2,Standard,587,0.43,377,1
44,Musician,39513,4,2,0.11,3,9,13,2,Good,1029,0.33,339,2
45,Musician,39513,4,2,0.11,3,7,11,2,Good,1029,0.27,342,1
45,Musician,39513,4,2,0.11,3,10,11,2,Good,1029,0.25,343,2
45,Musician,39513,4,2,0.11,3,9,13,2,Good,1029,0.3,345,2
45,Musician,39513,4,2,0.11,3,9,8,2,Good,1029,0.29,346,2
40,Developer,30352,0,5,0.07,1,8,3,0,Good,644,0.36,284,1
41,Developer,30352,-1,4,0.07,1,11,3,0,Good,644,0.27,287,1
41,Developer,30352,-1,4,0.07,1,8,4,0,Good,644,0.33,288,1
47,Scientist,63199,0,5,0.01,0,0,9,4,Good,1435,0.26,183,1
47,Scientist,63199,0,5,0.01,0,0,10,4,Good,1435,0.33,184,1
47,Scientist,63199,0,5,0.01,0,0,9,7,Good,1435,0.33,186,1
47,Scientist,63199,0,5,0.01,0,0,9,7,Good,1435,0.34,187,1
47,Scientist,63199,0,5,0.01,0,2,9,7,Good,1435,0.43,188,1
48,Scientist,63199,0,5,0.01,0,0,6,7,Good,1435,0.29,189,1
36,Mechanic,93890,7,6,0.05,4,11,12,10,Standard,877,0.33,130,1
36,Mechanic,93890,7,6,0.05,4,11,12,10,Standard,877,0.36,131,1
52,Architect,29879,6,5,0.1,3,5,17,3,Standard,1286,0.36,296,1
52,Architect,29879,6,5,0.1,3,5,19,3,Standard,1286,0.27,297,1
52,Architect,29879,6,5,0.1,3,5,21,8,Standard,1286,0.32,299,1
52,Architect,29879,6,5,0.1,3,5,19,8,Standard,1286,0.25,300,1
52,Architect,29879,6,5,0.1,3,5,19,8,Standard,1286,0.33,302,0
37,Developer,17559,2,7,0.05,0,1,4,0,Good,23,0.32,219,2
37,Developer,17559,2,7,0.05,0,1,6,0,Good,23,0.24,221,2
37,Developer,17559,2,7,0.05,0,1,6,0,Good,23,0.29,224,1
37,Developer,17559,2,7,0.05,0,1,6,0,Good,23,0.32,226,2
24,Doctor,60287,10,9,0.33,6,41,23,7,Bad,2411,0.31,156,0
44,Lawyer,154868,2,5,0.1,0,14,3,4,Good,242,0.34,357,0
44,Lawyer,154868,2,5,0.1,0,14,3,6,Good,242,0.4,358,0
44,Lawyer,154868,2,5,0.1,0,14,3,6,Good,242,0.42,359,0
21,Engineer,8736,4,5,0.29,3,9,17,4,Standard,1895,0.31,134,0
21,Engineer,8736,4,5,0.29,3,8,16,4,Standard,1895,0.31,137,0
21,Engineer,8736,4,5,0.29,3,12,19,4,Standard,1895,0.35,138,1
22,Engineer,13762,7,6,0.13,5,14,11,6,Standard,720,0.24,130,1
23,Engineer,13762,7,6,0.13,5,14,10,6,Standard,720,0.35,131,1
23,Engineer,13762,7,6,0.13,5,14,10,6,Standard,720,0.37,132,1
23,Engineer,13762,7,6,0.13,5,19,10,6,Standard,720,0.34,133,1
23,Engineer,13762,7,6,0.13,5,14,8,6,Standard,720,0.28,137,1
34,Writer,34435,6,4,0.14,1,14,13,4,Standard,360,0.39,119,1
34,Writer,34435,6,4,0.14,1,14,11,7,Standard,360,0.32,121,1
34,Writer,34435,6,4,0.14,1,14,13,7,Standard,360,0.31,124,1
34,Writer,34435,6,4,0.14,1,16,13,7,Standard,360,0.39,125,1
31,Engineer,26690,6,7,0.15,7,2,15,5,Standard,661,0.34,154,1
31,Engineer,26690,6,7,0.15,7,6,12,5,Standard,661,0.31,155,1
31,Engineer,26690,6,7,0.15,7,6,15,6,Standard,661,0.25,159,2
44,Manager,59789,3,4,0.01,1,6,10,1,Good,1155,0.25,355,1
44,Manager,59789,3,4,0.01,1,6,10,1,Good,1155,0.35,357,1
44,Manager,59789,3,4,0.01,1,4,13,1,Good,1155,0.34,358,1
44,Manager,59789,3,4,0.01,1,4,10,1,Good,1155,0.33,360,1
40,Mechanic,23129,5,3,0.07,2,9,12,1,Good,868,0.28,181,2
41,Mechanic,23129,5,3,0.07,2,11,12,1,Good,868,0.31,183,1
41,Mechanic,23129,5,3,0.07,2,6,11,5,Good,868,0.4,186,2
41,Mechanic,23129,5,3,0.07,2,7,14,5,Good,868,0.3,187,2
41,Mechanic,23129,5,3,0.07,2,7,14,5,Good,868,0.23,188,2
54,Doctor,60340,6,5,0.17,1,28,20,2,Standard,890,0.29,184,1
54,Doctor,60340,6,5,0.17,1,29,20,6,Standard,890,0.41,187,2
54,Doctor,60340,6,5,0.17,1,28,20,6,Standard,890,0.41,189,2
54,Doctor,60340,6,5,0.17,1,29,20,6,Standard,890,0.34,190,2
54,Doctor,60340,6,5,0.17,1,29,18,6,Standard,890,0.39,191,1
34,Developer,16640,5,6,0.09,1,21,8,5,Standard,1128,0.26,206,1
34,Developer,16640,5,6,0.09,1,17,8,5,Standard,1128,0.35,207,1
35,Developer,16640,5,6,0.09,1,21,7,5,Standard,1128,0.38,210,0
30,Manager,20804,10,8,0.22,8,23,24,11,Bad,3804,0.35,153,1
31,Manager,20804,10,8,0.22,8,27,24,11,Bad,3804,0.39,157,1
29,Journalist,43200,8,9,0.16,4,33,22,7,Bad,1404,0.4,136,0
29,Journalist,43200,8,9,0.16,4,33,22,12,Bad,1404,0.37,141,1
24,Engineer,17397,9,10,0.15,6,47,21,9,Bad,1435,0.27,223,0
24,Engineer,17397,9,10,0.15,6,50,19,9,Bad,1435,0.24,224,0
25,Engineer,17397,9,10,0.15,6,47,18,9,Bad,1435,0.25,225,0
25,Engineer,17397,9,10,0.15,6,47,20,9,Bad,1435,0.38,227,0
25,Engineer,17397,9,10,0.15,6,47,18,9,Bad,1435,0.34,228,0
25,Engineer,17397,9,10,0.15,6,47,16,9,Bad,1435,0.29,229,0
25,Engineer,17397,9,10,0.15,6,47,20,9,Bad,1435,0.34,230,0
45,Mechanic,84833,5,1,0.08,4,4,0,2,Good,557,0.26,242,2
46,Mechanic,84833,5,1,0.08,4,6,0,2,Good,557,0.26,245,2
46,Mechanic,84833,5,1,0.08,4,4,0,2,Good,557,0.39,246,2
46,Mechanic,84833,5,1,0.08,4,4,2,2,Good,557,0.24,249,2
26,Teacher,21178,5,4,0.08,3,23,17,5,Standard,262,0.28,287,1
26,Teacher,21178,5,4,0.08,3,23,18,5,Standard,262,0.28,288,2
27,Teacher,21178,5,4,0.08,3,23,17,5,Standard,262,0.35,291,2
32,Accountant,122053,8,7,0.12,5,19,18,6,Standard,1292,0.28,75,1
32,Accountant,122053,8,7,0.12,5,21,20,6,Standard,1292,0.35,76,1
32,Accountant,122053,8,7,0.12,5,19,21,6,Standard,1292,0.41,77,1
32,Accountant,122053,8,7,0.12,5,19,18,6,Standard,1292,0.4,81,1
32,Accountant,122053,8,7,0.12,5,19,18,6,Standard,1292,0.3,82,1
37,Writer,17238,8,8,0.23,9,47,19,11,Bad,1500,0.26,104,0
37,Writer,17238,8,8,0.23,9,49,17,11,Bad,1500,0.38,106,0
37,Writer,17238,8,8,0.23,9,47,16,11,Bad,1500,0.25,107,0
37,Writer,17238,8,8,0.23,9,47,16,11,Bad,1500,0.26,110,0
28,Scientist,65929,6,5,0.18,2,8,5,7,Standard,1329,0.4,239,1
28,Scientist,65929,6,5,0.18,2,8,8,7,Standard,1329,0.38,240,1
29,Scientist,65929,6,5,0.18,2,5,8,12,Standard,1329,0.32,241,1
29,Scientist,65929,6,5,0.18,2,8,11,12,Standard,1329,0.31,242,1
29,Scientist,65929,6,5,0.18,2,8,10,12,Standard,1329,0.33,243,1
35,Entrepreneur,15334,7,9,0.3,3,36,16,11,Bad,2339,0.35,158,0
35,Entrepreneur,15334,7,9,0.3,3,32,16,11,Bad,2339,0.25,159,0
36,Entrepreneur,15334,7,9,0.3,3,32,13,11,Bad,2339,0.39,160,0
36,Entrepreneur,15334,7,9,0.3,3,31,17,11,Bad,2339,0.34,163,0
25,Journalist,69136,3,4,0.14,0,6,15,3,Standard,478,0.35,202,1
25,Journalist,69136,3,4,0.14,0,9,18,3,Standard,478,0.37,207,1
25,Journalist,69136,3,4,0.14,0,9,21,3,Standard,478,0.25,208,1
26,Journalist,69136,3,4,0.14,0,14,18,3,Standard,478,0.32,209,1
47,Architect,61976,1,5,0.08,4,1,12,6,Good,78,0.36,214,2
28,Entrepreneur,87416,2,7,0.06,3,4,2,3,Good,814,0.28,215,1
28,Entrepreneur,87416,2,7,0.06,3,5,4,3,Good,814,0.29,216,1
28,Entrepreneur,87416,2,7,0.06,3,4,3,3,Good,814,0.26,217,1
28,Entrepreneur,87416,2,7,0.06,3,4,2,3,Good,814,0.36,218,1
30,Journalist,16340,10,9,0.16,5,58,17,9,Bad,3761,0.34,68,1
30,Journalist,16340,10,9,0.16,5,53,20,9,Bad,3761,0.35,69,1
30,Journalist,16340,10,9,0.16,5,56,18,9,Bad,3761,0.37,72,1
30,Journalist,16340,10,9,0.16,5,56,16,9,Bad,3761,0.39,73,1
31,Developer,60878,4,6,0.12,5,8,16,4,Standard,946,0.34,75,1
32,Developer,60878,4,6,0.12,5,12,16,4,Standard,946,0.26,78,1
32,Developer,60878,4,6,0.12,5,12,16,9,Standard,946,0.39,81,1
40,Journalist,19723,10,8,0.23,3,50,16,9,Bad,2683,0.32,147,0
