Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
36,30296,10,8,0.22,6,32,20,10,Bad,2851,0.35,42,Poor
35,8291,8,9,0.29,5,18,26,15,Bad,4662,0.29,57,Standard
53,109901,2,4,0.09,2,6,6,0,Good,932,0.31,282,Good
43,20039,6,6,0.17,6,21,18,6,Bad,2507,0.33,246,Poor
27,24390,3,6,0.03,3,23,16,7,Good,523,0.34,396,Standard
43,39135,6,10,0.2,6,20,24,14,Bad,1265,0.27,93,Poor
21,73020,2,5,0.06,3,30,3,2,Good,1363,0.37,329,Poor
35,16227,6,8,0.21,5,18,12,14,Standard,1541,0.36,186,Poor
31,23054,3,3,0.16,0,14,8,1,Standard,573,0.26,316,Standard
42,16021,8,6,0.16,4,22,8,10,Standard,2136,0.29,201,Standard
39,59893,6,3,0.09,1,11,19,2,Good,1457,0.32,260,Good
55,177846,4,6,0.12,0,6,2,5,Good,166,0.35,316,Standard
54,56751,7,6,0.19,4,19,19,1,Standard,768,0.27,382,Poor
54,66882,4,3,0.03,3,10,5,7,Good,1472,0.32,214,Standard
31,14542,6,9,0.22,6,27,18,8,Bad,4479,0.35,14,Standard
41,24446,4,7,0.2,1,22,10,9,Standard,760,0.27,234,Standard
42,30117,7,7,0.29,3,55,8,11,Standard,1512,0.34,72,Poor
32,63371,6,6,0.08,3,30,18,7,Standard,756,0.32,327,Standard
21,18504,6,5,0.18,6,18,19,10,Bad,2000,0.33,104,Standard
21,89864,5,5,0.01,3,15,7,2,Good,620,0.28,225,Good
40,73948,6,3,0.13,1,12,12,1,Standard,359,0.25,317,Standard
46,139631,3,4,0.12,0,10,0,7,Good,202,0.46,252,Standard
27,68474,7,6,0.11,3,16,8,7,Standard,66,0.28,75,Standard
25,16416,9,9,0.34,6,32,25,9,Bad,1319,0.39,232,Poor
36,35255,2,3,0.03,4,5,6,0,Good,88,0.28,363,Standard
43,118717,3,5,0.1,2,30,17,12,Standard,718,0.39,317,Standard
33,44264,3,3,0.06,2,11,2,3,Good,1312,0.33,224,Good
31,76726,6,6,0.03,3,21,12,3,Standard,103,0.3,354,Standard
36,137048,3,3,0.19,4,30,9,4,Standard,439,0.4,312,Poor
34,21765,3,3,0.08,1,7,8,9,Good,866,0.25,388,Poor
44,7844,9,10,0.22,6,28,16,9,Bad,2342,0.4,74,Poor
35,12421,7,3,0.11,4,15,14,3,Standard,685,0.38,257,Standard
27,42387,3,7,0.26,7,9,8,7,Standard,1835,0.29,120,Poor
30,29375,4,8,0.27,6,5,12,15,Standard,1985,0.32,232,Standard
39,73937,5,7,0.08,1,28,15,5,Standard,405,0.32,387,Standard
36,72307,8,4,0.09,3,18,15,7,Standard,1180,0.31,208,Standard
26,60362,7,6,0.19,6,50,15,13,Bad,4543,0.35,119,Poor
25,39910,1,7,0.02,1,22,4,5,Good,1072,0.28,264,Poor
29,144686,8,5,0.05,7,16,13,5,Standard,605,0.36,134,Standard
32,31589,7,6,0.07,2,22,13,13,Standard,236,0.25,166,Standard
44,106694,6,6,0.12,0,27,14,7,Good,429,0.35,249,Standard
31,33131,2,6,0.08,0,2,10,0,Good,724,0.28,333,Standard
28,9615,8,6,0.13,2,12,20,6,Standard,520,0.24,276,Standard
31,67978,9,5,0.27,9,38,18,15,Bad,4683,0.31,110,Standard
54,72301,4,3,0.18,3,13,19,2,Standard,819,0.27,334,Standard
25,68926,8,9,0.34,6,43,26,12,Bad,4104,0.34,166,Poor
38,58558,10,9,0.25,2,56,16,16,Standard,1376,0.37,178,Poor
55,100358,0,4,0.12,0,9,13,2,Good,375,0.4,340,Good
32,126253,0,2,0.01,2,3,9,5,Good,3,0.43,381,Standard
46,15682,3,4,0.04,1,13,10,4,Good,1249,0.29,275,Standard
52,57847,1,4,0.05,1,5,8,5,Good,958,0.29,284,Standard
45,28485,6,7,0.15,6,28,18,6,Bad,4770,0.25,170,Standard
37,21578,1,3,0.04,1,1,1,6,Good,881,0.34,350,Standard
40,58372,7,9,0.18,5,41,20,10,Bad,3267,0.36,155,Poor
40,36446,4,5,0.08,0,16,9,0,Good,334,0.33,207,Good
23,8605,7,6,0.3,9,20,20,12,Bad,4445,0.37,158,Poor
38,16678,8,6,0.2,9,52,16,14,Bad,4312,0.4,63,Standard
23,37813,1,5,0.04,0,3,5,1,Good,84,0.31,214,Good
25,42664,4,7,0.07,2,19,6,1,Good,967,0.3,282,Standard
46,87876,4,5,0.15,0,10,16,5,Standard,502,0.37,275,Standard
21,122782,1,6,0.03,3,8,8,7,Good,304,0.32,393,Standard
43,35263,2,3,0.08,2,5,4,6,Good,856,0.37,347,Standard
34,59226,7,4,0.07,3,18,13,3,Good,710,0.37,309,Standard
35,115104,5,3,0.17,3,22,9,8,Standard,950,0.42,72,Standard
39,32167,7,7,0.19,5,22,9,12,Standard,1916,0.31,155,Poor
55,14709,1,5,0.08,0,12,6,4,Good,555,0.33,368,Poor
45,15806,6,5,0.21,3,15,12,12,Bad,2580,0.25,237,Standard
42,70554,4,3,0.1,2,7,15,3,Standard,908,0.34,292,Standard
32,127672,8,7,0.19,4,20,13,3,Standard,504,0.38,377,Standard
40,19617,6,6,0.28,2,27,17,8,Standard,1634,0.28,164,Poor
24,16477,9,7,0.24,7,26,25,9,Bad,3503,0.26,45,Poor
33,30874,4,5,0.08,2,10,5,2,Good,243,0.27,266,Poor
28,8171,7,6,0.16,3,16,18,9,Bad,1739,0.39,153,Poor
45,37612,5,4,0.11,4,2,0,1,Good,15,0.29,364,Good
32,17443,10,10,0.21,5,42,22,7,Bad,2816,0.35,138,Standard
44,17096,10,8,0.19,7,56,19,14,Bad,2733,0.3,46,Good
39,56089,9,5,0.15,7,57,17,9,Bad,2561,0.35,78,Standard
38,17971,7,3,0.07,3,29,14,1,Good,1282,0.29,268,Good
41,19104,4,7,0.06,3,28,12,5,Standard,955,0.32,363,Poor
36,125977,8,6,0.13,2,27,17,3,Standard,581,0.34,387,Standard
23,122135,2,4,0.01,1,26,13,2,Good,1384,0.39,218,Poor
46,17426,5,4,0.1,7,21,8,12,Standard,2353,0.34,104,Good
33,71203,7,6,0.2,5,24,17,9,Standard,1254,0.37,185,Poor
25,15576,7,3,0.16,5,24,12,8,Standard,1544,0.38,194,Standard
54,87438,6,3,0.1,3,9,17,6,Standard,78,0.4,219,Poor
33,20723,7,9,0.23,6,60,25,7,Bad,4394,0.32,149,Standard
39,118151,4,5,0.08,4,7,18,1,Standard,643,0.3,198,Standard
30,33498,1,3,0.1,1,25,8,4,Good,787,0.33,366,Poor
37,17214,8,6,0.19,8,26,18,10,Bad,2534,0.31,141,Standard
40,15005,4,4,0.2,7,16,13,9,Standard,1101,0.33,132,Poor
36,19047,8,5,0.23,6,21,24,15,Bad,2815,0.33,144,Poor
26,103136,0,6,0.12,0,0,10,1,Good,330,0.28,309,Standard
49,69563,1,4,0.02,3,7,8,3,Good,164,0.32,233,Standard
42,16176,8,3,0.1,3,15,14,7,Standard,1200,0.4,244,Standard
30,83332,4,6,0.2,0,20,17,8,Standard,292,0.28,243,Standard
37,39110,7,7,0.15,9,38,19,8,Bad,2410,0.39,149,Poor
27,80595,7,5,0.06,0,30,11,8,Standard,1261,0.4,212,Standard
24,87337,6,7,0.18,0,16,8,12,Standard,94,0.4,326,Poor
52,55877,4,5,0.11,1,25,11,8,Standard,592,0.34,272,Standard
52,31527,6,3,0.11,1,27,10,3,Standard,1063,0.27,254,Standard
35,75569,3,7,0.07,0,15,19,11,Standard,1159,0.35,201,Standard
23,24859,4,7,0.12,3,10,11,2,Standard,407,0.29,339,Standard
32,9607,2,2,0.22,5,19,11,8,Standard,2282,0.28,210,Poor
40,92459,3,3,0.09,2,19,13,7,Standard,1282,0.43,194,Good
38,9464,8,9,0.19,9,56,16,10,Bad,3814,0.33,148,Standard
42,143829,7,7,0.18,4,12,11,10,Standard,106,0.39,245,Standard
32,16481,7,3,0.15,6,13,8,8,Standard,145,0.34,119,Standard
35,39369,8,7,0.33,7,17,17,15,Bad,3290,0.37,110,Standard
37,19396,9,10,0.24,5,33,21,10,Bad,2552,0.26,95,Standard
21,14759,6,6,0.26,6,61,18,8,Bad,4809,0.28,153,Poor
26,16293,2,1,0.06,0,3,2,2,Good,1189,0.37,244,Good
33,43995,4,5,0.05,0,15,7,7,Good,864,0.23,310,Poor
31,57864,7,7,0.13,3,10,12,4,Standard,539,0.28,377,Standard
31,106520,4,4,0.13,2,7,19,8,Standard,653,0.38,179,Standard
26,83210,4,7,0.17,2,5,11,8,Standard,1001,0.32,198,Standard
45,77672,3,1,0.02,3,10,7,3,Good,813,0.27,263,Standard
28,52639,3,6,0.09,4,27,8,6,Standard,1477,0.32,130,Poor
29,62827,4,7,0.16,1,8,13,4,Standard,1031,0.41,213,Standard
55,25990,4,6,0.14,1,21,8,1,Standard,460,0.23,296,Standard
25,80230,4,5,0.31,2,10,10,7,Standard,2696,0.28,176,Standard
40,88402,4,5,0.06,0,13,8,2,Standard,885,0.4,383,Standard
24,106529,4,3,0.16,0,6,17,4,Standard,1488,0.3,299,Standard
50,39491,7,5,0.09,0,9,13,3,Standard,730,0.29,225,Standard
38,29777,10,10,0.31,5,18,16,16,Bad,1874,0.34,82,Poor
23,74961,5,6,0.16,4,4,8,11,Standard,2158,0.38,119,Standard
35,12875,6,5,0.15,4,1,19,1,Standard,52,0.41,351,Standard
30,12860,3,7,0.08,0,23,17,4,Standard,209,0.34,341,Standard
55,22283,4,4,0.17,3,24,17,2,Standard,160,0.38,263,Standard
25,124296,5,2,0.1,4,3,12,6,Good,333,0.26,335,Good
33,34319,10,8,0.22,7,31,20,10,Bad,4300,0.33,29,Poor
42,32265,4,4,0.18,4,24,9,7,Standard,105,0.37,249,Standard
22,18426,6,6,0.14,6,13,19,9,Standard,364,0.38,153,Standard
38,17756,7,3,0.32,5,30,11,8,Standard,2688,0.34,191,Poor
50,34689,7,3,0.18,0,17,15,3,Standard,430,0.3,329,Standard
40,63851,8,4,0.19,2,13,18,7,Standard,2061,0.28,149,Standard
45,47400,8,7,0.05,0,28,9,5,Standard,465,0.24,329,Standard
21,83164,4,5,0.09,4,19,14,11,Standard,544,0.42,350,Standard
21,18949,10,9,0.29,5,52,18,8,Bad,4454,0.29,108,Standard
33,56539,7,6,0.16,6,35,23,13,Bad,1857,0.27,236,Poor
23,18769,5,3,0.21,7,27,22,10,Standard,2590,0.36,172,Poor
25,40193,4,1,0.06,4,6,3,1,Good,967,0.33,309,Standard
21,77104,3,7,0.06,4,6,15,4,Standard,109,0.31,269,Good
25,14180,6,7,0.21,6,49,17,10,Bad,3229,0.37,161,Poor
47,29819,7,5,0.16,4,12,9,8,Standard,1379,0.26,304,Standard
27,46951,7,4,0.16,0,8,9,9,Standard,340,0.39,257,Good
41,71617,7,9,0.19,6,66,16,8,Bad,3466,0.39,101,Standard
23,17196,3,8,0.19,3,28,20,10,Standard,1310,0.35,84,Standard
35,123665,2,7,0.08,4,6,6,1,Good,561,0.37,287,Standard
23,38655,5,7,0.05,4,9,0,4,Good,1295,0.38,364,Standard
39,79050,6,8,0.21,7,25,22,16,Bad,1570,0.3,161,Poor
31,14878,4,5,0.16,1,12,15,0,Standard,735,0.37,191,Good
27,16720,9,8,0.32,9,17,25,10,Bad,4000,0.25,93,Poor
48,18369,4,6,0.06,3,4,4,6,Good,967,0.38,275,Good
34,62348,4,3,0.16,7,18,21,10,Standard,1940,0.31,96,Poor
36,146399,1,5,0.1,1,10,3,2,Good,1246,0.24,376,Poor
22,21787,0,3,0.05,3,2,2,3,Good,998,0.28,358,Good
43,81506,7,4,0.07,2,9,19,5,Standard,933,0.3,119,Poor
51,28169,7,3,0.15,0,14,15,8,Standard,330,0.29,352,Standard
36,16770,7,7,0.3,6,24,8,9,Standard,2576,0.32,234,Poor
50,19519,3,3,0.16,3,27,17,1,Standard,529,0.32,387,Standard
45,88203,4,4,0.12,0,3,0,6,Good,1125,0.25,267,Good
28,75992,3,7,0.07,1,5,5,4,Good,187,0.39,376,Standard
56,60919,0,6,0.07,3,10,5,1,Good,1338,0.34,242,Standard
55,41481,1,3,0.04,3,9,4,2,Good,650,0.33,242,Standard
43,53467,9,9,0.17,7,60,18,9,Bad,1518,0.33,215,Poor
52,17127,8,7,0.06,2,12,8,0,Good,957,0.39,351,Good
33,123523,1,2,0.03,4,3,9,7,Good,493,0.42,297,Good
26,36996,6,5,0.06,2,20,8,4,Good,808,0.4,383,Poor
36,76324,6,5,0.34,6,33,23,10,Bad,2308,0.28,126,Poor
44,49657,8,5,0.27,5,31,20,12,Bad,3469,0.37,32,Standard
21,35295,1,6,0.07,4,8,6,4,Good,1088,0.31,366,Standard
55,32933,5,3,0.09,4,4,10,3,Good,1272,0.32,348,Standard
25,15476,0,4,0.01,3,14,10,1,Good,1285,0.35,288,Poor
46,68636,7,3,0.07,4,29,9,8,Standard,288,0.24,294,Good
31,33446,6,6,0.24,6,21,19,13,Bad,2953,0.24,118,Standard
50,125033,5,6,0.07,1,17,9,2,Standard,1369,0.38,327,Standard
44,53084,10,9,0.23,8,26,23,9,Bad,2904,0.35,32,Standard
33,66679,4,3,0.18,2,17,5,2,Standard,467,0.28,243,Standard
38,126780,7,4,0.19,0,8,14,3,Standard,421,0.38,315,Good
27,107808,0,7,0.01,3,8,4,7,Good,985,0.37,293,Standard
31,77001,7,4,0.34,5,9,16,11,Standard,2456,0.41,242,Poor
37,37963,8,7,0.16,9,28,19,9,Bad,3739,0.27,150,Poor
25,26838,8,5,0.15,2,30,20,6,Standard,646,0.33,117,Standard
46,50545,8,3,0.02,4,26,8,3,Good,250,0.27,263,Standard
24,66693,8,5,0.08,4,20,11,3,Good,278,0.34,323,Good
25,20395,3,3,0.2,2,7,10,4,Standard,451,0.32,293,Good
35,17312,7,5,0.2,9,56,22,8,Bad,4524,0.28,120,Standard
42,16955,7,5,0.19,2,11,20,4,Standard,714,0.39,216,Standard
32,15186,4,3,0.06,1,21,15,0,Standard,9,0.31,285,Standard
56,26918,7,4,0.09,1,5,17,3,Standard,226,0.34,339,Standard
32,170008,3,6,0.07,0,3,9,1,Good,881,0.33,351,Standard
32,7361,9,10,0.19,9,44,22,8,Bad,2500,0.39,147,Standard
22,14938,7,5,0.17,8,47,24,13,Bad,3446,0.36,173,Standard
26,15549,6,6,0.17,2,43,16,9,Bad,2063,0.31,209,Standard
47,53979,3,6,0.2,1,20,17,7,Standard,543,0.32,226,Poor
32,44942,1,4,0.07,1,14,15,4,Good,1058,0.26,346,Standard
50,83923,4,4,0.09,3,9,20,3,Good,1236,0.31,280,Good
23,48434,5,5,0.05,0,12,9,1,Standard,23,0.39,285,Standard
40,19604,5,4,0.15,5,10,11,8,Standard,694,0.37,143,Poor
30,36898,10,8,0.23,9,21,24,9,Bad,1684,0.28,156,Poor
44,30710,0,7,0.08,1,11,10,1,Good,1211,0.34,231,Standard
41,35198,3,7,0.09,2,9,11,3,Good,863,0.33,396,Good
32,85084,4,3,0.12,1,11,6,1,Standard,100,0.36,256,Standard
46,55120,5,7,0.05,4,20,19,11,Standard,1045,0.25,203,Standard
41,43016,7,7,0.27,6,60,11,10,Standard,2136,0.31,144,Poor
30,14269,10,6,0.28,5,62,26,9,Bad,3223,0.38,36,Standard
31,102339,7,6,0.2,6,16,13,9,Standard,1015,0.35,76,Standard
45,36338,8,8,0.3,5,40,20,14,Bad,1861,0.35,77,Standard
25,67204,0,6,0.12,2,14,6,2,Good,1085,0.25,285,Standard
25,16185,7,6,0.3,4,61,18,11,Bad,2360,0.23,189,Poor
27,33042,4,4,0.03,2,14,12,1,Good,226,0.41,280,Standard
53,123800,5,3,0.07,2,7,6,1,Good,832,0.35,298,Good
42,79824,9,7,0.26,8,58,16,14,Bad,3633,0.39,50,Standard
30,14656,6,6,0.15,4,11,11,7,Standard,1395,0.22,306,Standard
26,61936,4,4,0.07,5,20,22,9,Standard,1877,0.32,226,Poor
25,33718,3,3,0.03,4,11,5,4,Good,872,0.23,338,Good
52,153147,5,4,0.03,1,3,1,3,Good,1222,0.35,309,Poor
34,32808,3,7,0.13,1,16,13,1,Standard,676,0.28,392,Standard
33,57246,9,5,0.32,5,23,18,14,Bad,3281,0.27,113,Standard
42,95596,5,7,0.12,3,11,4,2,Good,64,0.36,188,Standard
42,18754,4,7,0.12,4,0,11,5,Good,863,0.3,270,Standard
32,106949,3,5,0.01,0,22,9,0,Good,869,0.27,201,Good
36,14528,6,4,0.2,2,3,16,12,Standard,67,0.25,112,Poor
54,113284,5,4,0.07,3,5,16,2,Standard,920,0.28,203,Poor
48,24460,5,6,0.09,1,30,15,2,Standard,796,0.38,280,Standard
41,9269,3,6,0.24,2,12,19,8,Standard,1963,0.24,152,Standard
39,67039,7,3,0.1,7,8,19,8,Standard,874,0.36,99,Poor
36,28378,3,7,0.13,3,8,17,7,Standard,1640,0.41,203,Poor
46,110557,3,5,0.05,2,30,15,5,Standard,946,0.26,216,Standard
46,18124,6,5,0.11,3,7,13,4,Good,335,0.33,302,Good
25,72629,8,9,0.19,7,39,27,16,Bad,4748,0.33,98,Poor
23,14702,5,4,0.19,4,29,18,6,Standard,844,0.27,166,Good
51,70968,8,4,0.05,2,28,19,7,Good,861,0.26,310,Good
50,34058,1,2,0.05,2,6,4,3,Good,339,0.29,296,Standard
51,22914,8,3,0.1,3,9,8,3,Standard,345,0.35,401,Standard
42,64175,7,8,0.25,5,33,23,6,Bad,3203,0.32,47,Standard
40,52837,6,9,0.31,6,43,24,15,Bad,4969,0.25,153,Standard
46,80633,2,4,0.06,4,12,5,1,Good,295,0.4,329,Good
34,54265,3,5,0.05,2,24,11,5,Standard,545,0.37,282,Good
44,28274,5,7,0.15,3,23,17,8,Standard,953,0.27,218,Standard
49,28378,6,3,0.09,1,16,17,5,Standard,316,0.37,204,Standard
40,33717,10,9,0.17,7,51,15,12,Bad,1298,0.25,132,Standard
21,8392,6,8,0.26,5,23,21,11,Bad,2947,0.25,166,Standard
27,64845,5,6,0.12,2,15,11,6,Standard,528,0.26,76,Standard
37,125027,4,3,0.05,1,12,6,5,Good,836,0.43,248,Good
26,59375,3,4,0.05,4,7,5,0,Good,947,0.35,303,Good
39,20886,5,5,0.12,4,13,8,5,Good,769,0.29,395,Standard
26,43269,2,3,0.03,3,4,2,7,Good,976,0.25,329,Good
35,105596,7,7,0.19,1,7,18,3,Standard,459,0.33,261,Standard
30,111404,1,1,0.11,3,4,0,0,Good,459,0.28,362,Good
36,7110,7,10,0.22,4,54,16,6,Bad,2211,0.33,83,Poor
39,19200,3,3,0.15,4,8,22,9,Standard,1466,0.23,70,Standard
34,17645,4,9,0.25,5,17,8,9,Standard,1820,0.26,244,Poor
34,16596,8,5,0.08,4,25,13,3,Standard,1411,0.33,225,Standard
30,79630,3,1,0.03,1,3,10,0,Good,1133,0.37,191,Standard
29,40369,0,4,0.1,0,9,2,0,Good,570,0.24,334,Standard
42,33181,6,7,0.32,6,62,23,6,Bad,3507,0.35,148,Standard
26,179166,1,5,0.05,1,6,1,4,Good,181,0.37,386,Standard
53,32972,6,3,0.08,0,10,14,7,Standard,390,0.27,281,Standard
55,27223,8,6,0.07,0,21,18,6,Good,1373,0.34,200,Good
49,28975,4,5,0.13,1,13,11,2,Standard,675,0.36,284,Standard
48,175972,3,4,0.03,2,2,4,3,Good,171,0.33,292,Poor
24,105151,6,3,0.11,0,20,15,9,Standard,689,0.31,377,Standard
42,99573,5,4,0.13,3,15,14,0,Standard,327,0.25,317,Standard
27,39453,5,1,0.06,1,4,2,6,Good,1432,0.28,353,Standard
39,8057,4,9,0.17,6,27,13,11,Standard,1452,0.34,232,Poor
35,34700,7,6,0.3,5,15,23,10,Bad,1900,0.34,113,Standard
24,7788,4,6,0.18,2,33,13,7,Standard,1796,0.35,190,Standard
49,88165,5,4,0.03,2,15,6,1,Good,67,0.28,252,Good
23,67082,8,8,0.18,6,33,18,11,Bad,1734,0.3,92,Poor
28,68367,6,4,0.02,0,14,18,5,Good,359,0.36,326,Standard
33,42337,2,4,0.04,2,12,12,2,Good,568,0.34,388,Good
31,106790,3,3,0.06,3,29,15,4,Standard,678,0.32,318,Standard
24,27138,6,4,0.08,4,7,20,5,Standard,1190,0.27,95,Good
23,36270,2,3,0.1,0,28,6,0,Good,220,0.4,281,Standard
21,37361,10,6,0.19,6,54,19,12,Bad,2911,0.29,54,Poor
34,82565,3,7,0.06,3,15,10,5,Standard,445,0.3,207,Standard
51,39561,2,4,0.12,3,1,4,0,Good,839,0.26,284,Standard
23,104849,4,6,0.18,0,29,17,6,Standard,1439,0.37,261,Standard
52,141262,3,6,0.05,2,0,2,2,Good,823,0.35,348,Good
41,35848,3,4,0.12,3,22,16,5,Standard,1309,0.33,290,Standard
37,34733,3,7,0.13,1,17,10,3,Standard,1497,0.36,314,Standard
23,20843,7,10,0.15,5,53,22,15,Bad,4556,0.35,171,Poor
46,20730,8,6,0.27,7,19,12,14,Standard,1388,0.37,118,Poor
32,90370,3,4,0.11,4,13,16,6,Standard,1023,0.34,197,Standard
34,111117,7,6,0.07,0,29,17,3,Standard,1440,0.42,281,Standard
35,33836,3,4,0.06,1,21,10,3,Good,736,0.25,274,Poor
29,18965,7,7,0.15,7,34,20,12,Bad,2678,0.27,100,Standard
32,29768,1,6,0.04,1,24,1,3,Good,118,0.28,311,Standard
38,43825,2,5,0.09,0,15,11,2,Good,445,0.38,364,Good
37,139291,0,7,0.07,3,14,4,3,Good,281,0.27,219,Good
25,29669,7,9,0.22,7,46,18,13,Bad,3055,0.34,135,Poor
29,9869,7,7,0.19,0,15,17,4,Standard,274,0.27,393,Standard
30,63675,3,4,0.14,0,6,18,2,Standard,681,0.33,214,Good
41,90292,4,4,0.07,0,24,12,1,Standard,967,0.3,401,Poor
41,23621,5,4,0.18,0,9,16,2,Standard,1451,0.3,206,Standard
22,23939,6,3,0.06,1,30,15,2,Standard,457,0.28,264,Standard
26,141477,2,1,0.03,1,14,8,2,Good,202,0.41,188,Good
40,17532,4,9,0.31,3,10,11,12,Standard,1347,0.24,106,Poor
23,9807,10,9,0.16,9,22,24,10,Bad,2138,0.37,195,Poor
25,66252,8,10,0.23,7,26,20,7,Bad,2451,0.36,142,Poor
49,17039,2,5,0.04,0,8,4,5,Good,1373,0.38,197,Standard
29,21523,5,7,0.01,1,5,2,2,Good,439,0.28,370,Standard
43,22803,7,4,0.18,3,18,8,8,Standard,535,0.28,186,Standard
44,10460,8,5,0.25,6,8,8,8,Standard,2625,0.35,204,Standard
41,152796,2,5,0.01,0,1,3,5,Good,1265,0.24,224,Standard
30,38735,2,4,0.03,2,15,11,2,Good,800,0.37,209,Good
40,87078,4,2,0.11,4,11,6,0,Good,1181,0.42,222,Good
42,14220,8,5,0.26,3,44,10,15,Standard,1504,0.26,160,Poor
28,98227,6,4,0.17,3,5,10,2,Standard,1472,0.29,358,Standard
30,69332,7,4,0.14,0,5,8,0,Standard,622,0.32,294,Standard
38,14884,9,9,0.19,4,42,19,14,Bad,1304,0.33,227,Poor
45,20828,9,9,0.27,9,62,15,11,Bad,4738,0.4,142,Standard
52,89177,6,6,0.08,4,7,19,3,Standard,347,0.33,213,Good
40,33355,6,5,0.12,2,13,17,4,Standard,461,0.36,219,Poor
23,34526,5,4,0.19,3,13,14,10,Standard,938,0.27,221,Standard
22,9141,8,10,0.23,8,31,15,7,Bad,4769,0.37,90,Standard
39,22143,5,6,0.17,3,23,17,3,Standard,1428,0.36,368,Poor
32,48276,6,7,0.09,4,25,20,3,Standard,945,0.3,351,Standard
34,14634,10,7,0.2,6,33,13,12,Bad,2638,0.26,84,Poor
25,59134,3,7,0.06,3,13,0,4,Good,776,0.26,238,Standard
35,32129,3,7,0.1,2,28,19,8,Standard,2554,0.3,164,Poor
25,41403,4,6,0.02,2,23,13,1,Good,215,0.36,260,Good
53,78435,5,3,0.12,1,16,9,4,Standard,1310,0.35,237,Standard
53,24629,5,3,0.15,0,9,9,5,Standard,1237,0.28,203,Good
37,8394,7,7,0.28,5,5,6,9,Standard,1812,0.22,96,Poor
42,64270,6,6,0.18,2,50,18,10,Bad,1326,0.28,114,Poor
28,38726,0,4,0.1,0,8,11,5,Good,259,0.32,272,Good
21,59102,8,8,0.34,7,51,25,11,Bad,3847,0.39,83,Poor
45,10324,7,9,0.29,9,27,19,11,Bad,3276,0.32,39,Standard
26,36661,6,3,0.1,4,13,20,1,Standard,314,0.28,358,Standard
44,31980,7,3,0.16,6,21,18,10,Standard,1902,0.36,96,Poor
33,22918,6,5,0.18,5,18,10,4,Standard,454,0.27,104,Standard
50,121831,5,1,0.11,3,11,5,5,Good,1130,0.25,224,Good
29,54060,8,7,0.29,6,16,22,11,Bad,2132,0.34,80,Standard
22,12246,8,6,0.18,2,19,11,3,Standard,641,0.32,285,Standard
50,30984,0,6,0.12,2,5,2,4,Good,1098,0.29,371,Poor
55,73490,6,7,0.18,2,9,16,6,Standard,33,0.4,390,Standard
24,58211,8,6,0.05,4,15,17,3,Good,901,0.31,389,Good
28,87477,3,5,0.07,0,3,8,8,Good,18,0.32,203,Standard
45,118884,5,6,0.08,0,14,3,5,Good,830,0.26,256,Standard
52,23012,7,6,0.1,1,12,14,2,Standard,351,0.29,188,Standard
26,82394,6,3,0.19,2,25,9,9,Standard,676,0.26,142,Standard
35,9743,8,7,0.04,4,20,12,5,Good,625,0.22,203,Standard
32,8002,6,9,0.29,2,21,22,7,Bad,1699,0.3,209,Poor
37,146999,5,6,0.1,0,13,20,5,Good,1148,0.24,275,Standard
34,127253,1,5,0.07,1,2,0,7,Good,1181,0.36,352,Standard
30,16562,3,5,0.18,3,23,12,7,Standard,2350,0.41,150,Standard
26,31429,0,7,0.09,0,14,6,0,Good,117,0.34,300,Standard
38,123936,4,3,0.18,0,13,15,3,Standard,738,0.4,360,Good
21,103190,7,5,0.14,1,20,11,5,Standard,780,0.37,288,Standard
53,54426,4,6,0.12,4,9,13,6,Standard,865,0.3,366,Standard
38,35033,3,5,0.17,4,16,19,0,Standard,44,0.33,288,Standard
25,32613,4,4,0.17,4,11,20,5,Standard,954,0.29,353,Standard
51,94070,5,5,0.08,1,21,17,2,Standard,1420,0.29,240,Standard
27,69289,8,4,0.15,2,8,12,9,Standard,2424,0.35,226,Poor
29,70883,4,4,0.1,3,6,12,2,Standard,604,0.32,363,Standard
41,47521,3,4,0.1,5,27,14,11,Standard,1084,0.37,158,Poor
21,97735,3,6,0.05,4,0,3,2,Good,358,0.31,387,Standard
23,21897,1,1,0.01,1,15,7,1,Good,630,0.38,340,Standard
50,12165,8,7,0.1,3,25,16,3,Good,1377,0.34,239,Poor
28,33133,6,5,0.06,2,14,20,6,Standard,1406,0.34,146,Standard
55,26861,3,7,0.11,0,19,8,2,Good,372,0.32,362,Standard
22,115832,8,5,0.04,1,11,14,0,Good,211,0.28,394,Good
54,82969,4,5,0.2,1,4,18,4,Standard,822,0.34,190,Standard
53,88818,2,1,0.11,1,6,7,5,Good,449,0.33,334,Good
21,40167,7,5,0.05,1,8,17,4,Standard,277,0.35,208,Standard
32,19863,8,8,0.19,7,25,24,12,Bad,2555,0.37,26,Good
41,131091,0,5,0.12,0,13,1,3,Good,367,0.36,255,Good
55,17651,0,2,0.04,0,18,6,1,Good,67,0.32,297,Good
39,103495,7,6,0.08,7,15,7,5,Standard,482,0.24,90,Standard
39,14067,9,6,0.2,8,16,19,9,Bad,3043,0.26,112,Poor
43,35251,0,4,0.02,3,3,3,7,Good,143,0.25,316,Poor
32,66949,5,1,0.1,2,9,6,9,Good,421,0.34,318,Good
