Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
40,28278,8,7,0.16,1,13,10,2,Standard,796,0.31,354,0
48,68590,4,6,0.12,0,0,8,5,Standard,1138,0.32,341,0
39,70544,1,7,0.1,0,0,11,1,Good,30,0.39,268,0
49,27109,3,5,0.15,3,26,12,1,Standard,320,0.35,189,0
27,22147,0,4,0.04,1,4,3,7,Good,947,0.37,246,0
26,44820,7,5,0.15,1,24,9,6,Standard,361,0.24,248,0
23,14856,4,2,0.1,1,14,7,6,Good,1456,0.39,316,0
54,33476,4,1,0.07,0,10,8,6,Good,1274,0.35,332,0
40,32749,0,2,0.03,4,0,7,3,Good,98,0.29,275,0
43,32827,5,5,0.05,3,16,9,9,Standard,1271,0.34,327,0
39,37062,8,8,0.31,6,27,11,10,Standard,2277,0.4,84,1
47,41813,7,3,0.15,0,10,13,6,Standard,1372,0.29,371,0
43,32464,4,3,0.1,1,6,5,1,Standard,681,0.27,390,0
52,84602,2,4,0.11,0,5,12,3,Good,806,0.4,388,0
22,15692,7,3,0.1,3,26,13,5,Standard,611,0.4,113,0
29,19823,1,3,0.06,3,10,9,4,Good,1408,0.34,359,0
41,16259,3,7,0.06,4,2,11,5,Good,1118,0.29,394,0
37,43133,10,10,0.31,7,43,24,11,Bad,2504,0.27,129,0
31,18146,7,7,0.23,5,30,16,14,Standard,1708,0.25,225,0
24,32085,4,6,0.14,5,10,13,6,Standard,742,0.38,228,0
26,24858,8,6,0.11,2,26,16,4,Good,585,0.28,189,0
36,9695,5,3,0.2,2,15,14,4,Standard,463,0.39,351,0
44,31604,1,2,0.1,4,9,6,3,Good,946,0.35,218,0
41,34751,4,4,0.08,3,15,9,2,Standard,421,0.29,299,0
45,15589,8,8,0.33,8,41,22,12,Bad,2917,0.39,26,1
53,19602,7,4,0.06,2,7,7,4,Standard,962,0.22,233,1
37,28638,7,6,0.06,3,14,9,1,Standard,149,0.34,362,0
29,18285,5,4,0.22,4,22,16,11,Standard,2541,0.23,174,1
38,18746,4,3,0.03,1,8,12,4,Good,1403,0.28,278,0
42,8938,6,9,0.34,7,59,25,13,Bad,4343,0.34,34,1
35,10095,5,3,0.13,4,31,17,1,Standard,1205,0.31,368,0
23,97266,3,5,0.07,4,0,3,7,Good,274,0.31,402,0
41,34945,7,6,0.21,5,19,17,13,Standard,2077,0.36,134,1
50,71825,4,4,0.09,3,3,10,2,Good,153,0.36,212,0
31,41290,4,5,0.08,4,3,2,7,Good,43,0.27,248,0
39,42960,2,5,0.09,3,6,3,2,Good,379,0.36,363,1
40,19070,7,5,0.27,8,36,24,15,Bad,2279,0.33,186,1
48,18613,1,3,0.05,3,29,6,9,Good,1288,0.31,203,1
28,35223,7,4,0.17,3,18,13,9,Standard,1269,0.39,262,0
30,36101,4,5,0.07,1,7,12,0,Standard,1452,0.38,340,0
32,16017,1,7,0.03,1,9,12,3,Good,789,0.37,268,0
49,88027,0,3,0.03,3,8,5,0,Good,264,0.31,190,0
54,33235,6,5,0.17,0,24,16,5,Standard,1056,0.37,234,0
33,142496,4,6,0.07,0,16,19,6,Standard,460,0.39,233,0
29,17642,2,7,0.07,3,15,3,3,Good,548,0.35,267,0
28,12505,8,3,0.19,0,24,13,3,Standard,304,0.36,256,0
45,113238,1,5,0.06,2,2,2,2,Good,115,0.28,268,0
34,167075,2,4,0.04,0,28,1,2,Good,831,0.34,344,1
51,104929,4,7,0.08,4,20,11,6,Standard,651,0.37,335,0
38,27964,8,3,0.06,4,18,14,1,Standard,1213,0.22,251,0
50,21931,1,1,0.01,0,9,10,5,Good,900,0.34,198,0
43,53387,5,5,0.05,1,25,17,11,Standard,1106,0.4,138,0
44,17794,5,4,0.08,0,13,4,2,Good,84,0.38,376,1
56,60422,6,7,0.11,2,20,10,2,Standard,194,0.31,362,0
55,112095,7,5,0.05,0,27,12,8,Standard,251,0.23,329,0
34,37482,5,6,0.06,1,2,12,0,Good,1433,0.36,286,0
28,33787,7,5,0.34,6,49,13,11,Bad,2813,0.29,100,1
29,142081,6,6,0.15,3,29,20,4,Standard,932,0.34,326,0
32,17733,5,5,0.19,3,8,10,3,Standard,111,0.25,255,0
49,33057,4,3,0.12,2,27,10,4,Standard,954,0.34,390,0
24,68911,8,6,0.2,2,23,10,9,Standard,174,0.3,233,0
24,13129,6,6,0.14,2,13,17,7,Standard,273,0.25,393,1
22,19243,6,5,0.19,4,10,14,6,Standard,1889,0.34,77,1
25,104562,8,7,0.15,7,28,8,8,Standard,615,0.34,90,0
38,22953,7,6,0.13,1,18,11,5,Standard,176,0.39,290,1
41,17893,4,4,0.07,2,30,17,11,Standard,2405,0.23,216,0
26,54539,8,5,0.3,5,15,19,11,Bad,4779,0.4,80,1
32,37937,10,6,0.3,9,41,24,6,Bad,3339,0.25,81,0
48,132003,5,4,0.07,3,7,3,4,Good,560,0.35,273,0
32,59641,8,7,0.27,7,24,22,8,Bad,3116,0.27,30,0
36,116680,5,5,0.08,3,8,9,9,Standard,341,0.41,288,0
45,27020,5,7,0.15,0,18,14,4,Standard,764,0.25,195,0
21,21555,6,6,0.2,2,30,8,9,Standard,857,0.22,81,0
25,166102,1,3,0.11,2,15,2,4,Good,953,0.4,353,0
30,39832,8,8,0.31,4,51,13,11,Standard,1446,0.4,143,0
32,57906,6,7,0.27,5,49,25,12,Bad,2501,0.36,168,0
38,45536,10,9,0.33,7,42,25,12,Bad,3415,0.34,166,0
27,30632,3,5,0.01,2,17,2,2,Good,31,0.37,270,0
31,62859,9,9,0.29,7,43,25,12,Bad,1634,0.36,232,1
46,136556,5,4,0.06,1,21,17,2,Standard,694,0.32,338,0
27,63484,5,7,0.1,2,26,7,6,Good,295,0.33,333,1
36,7309,6,8,0.19,4,38,11,8,Standard,1318,0.32,99,1
32,80877,6,7,0.3,6,31,21,7,Bad,3815,0.41,100,1
37,60340,2,5,0.03,3,14,8,1,Good,638,0.23,224,0
43,21578,6,7,0.17,2,31,18,4,Standard,625,0.38,390,0
40,32897,3,3,0.05,3,1,15,0,Standard,342,0.25,327,1
30,61783,3,7,0.11,3,8,7,3,Good,1385,0.37,303,0
24,20588,6,10,0.23,4,16,16,14,Bad,2160,0.38,75,1
41,47817,3,6,0.13,1,7,12,4,Standard,180,0.36,285,0
23,33907,3,7,0.08,2,7,9,2,Good,1354,0.3,270,1
49,17027,5,4,0.04,0,17,9,2,Good,1299,0.3,329,0
41,37261,5,2,0.05,4,8,2,1,Good,95,0.24,238,0
53,11514,7,5,0.08,0,18,10,6,Standard,1408,0.38,330,0
44,15824,4,7,0.09,0,13,12,0,Good,345,0.34,275,0
31,48658,6,10,0.31,7,55,18,8,Bad,4241,0.33,128,1
21,40377,5,7,0.02,4,10,6,4,Good,1410,0.27,341,1
26,108143,5,3,0.13,7,10,10,7,Standard,418,0.36,93,0
38,28061,5,1,0.05,4,3,10,5,Good,1020,0.34,250,0
37,33868,5,3,0.16,4,11,13,7,Standard,664,0.36,137,0
42,57842,8,5,0.31,8,58,23,7,Bad,1600,0.24,81,1
52,31848,5,3,0.09,3,12,3,4,Good,619,0.25,318,0
53,129204,5,6,0.12,4,8,19,3,Standard,1075,0.25,294,0
44,50643,9,7,0.34,8,48,20,16,Bad,1513,0.27,131,1
47,90729,4,4,0.15,3,17,9,3,Standard,46,0.31,346,0
39,68824,4,1,0.04,1,11,8,6,Good,1455,0.26,232,0
38,33827,8,3,0.14,2,13,7,0,Standard,1191,0.38,386,0
38,32072,4,7,0.01,3,0,8,6,Good,441,0.37,251,1
21,33000,8,4,0.1,4,11,14,0,Standard,33,0.33,354,0
44,68488,9,6,0.24,6,52,10,12,Standard,1356,0.39,186,1
30,80918,2,5,0.08,4,11,6,1,Good,216,0.35,380,0
28,135907,8,5,0.16,4,26,12,8,Standard,1317,0.27,231,0
44,142743,3,4,0.04,0,1,3,4,Good,1194,0.33,402,0
33,13627,5,7,0.11,7,33,19,9,Standard,639,0.38,94,0
23,80983,6,3,0.15,4,19,18,7,Standard,982,0.27,338,0
29,30411,4,6,0.11,6,9,15,10,Standard,2261,0.32,104,1
53,35659,2,4,0.01,0,3,8,7,Good,665,0.33,377,0
48,78749,0,5,0.05,2,15,5,4,Good,807,0.25,264,0
36,27909,5,5,0.12,1,12,22,5,Good,1128,0.25,267,0
55,35234,3,5,0.08,2,7,4,4,Good,1369,0.26,192,0
42,117019,2,3,0.07,4,0,3,2,Good,623,0.43,342,0
28,27395,5,3,0.05,4,12,11,3,Standard,410,0.25,230,0
33,100310,3,3,0.05,1,12,14,8,Standard,904,0.4,280,0
45,36479,1,7,0.07,2,12,7,2,Good,719,0.34,365,0
46,22269,7,6,0.05,0,25,20,4,Standard,529,0.36,233,0
51,88783,2,1,0.06,4,7,12,0,Good,522,0.36,226,0
38,32244,8,7,0.12,1,28,9,9,Standard,1001,0.36,366,0
32,16942,7,4,0.2,4,17,9,11,Standard,78,0.33,317,1
27,63876,2,4,0.07,4,12,2,5,Good,1014,0.24,321,0
21,14184,6,7,0.17,0,9,14,1,Standard,1146,0.24,273,1
34,17200,8,9,0.27,4,22,10,9,Standard,1513,0.31,165,1
40,33405,3,6,0.2,1,29,10,4,Standard,196,0.37,292,0
23,29674,3,4,0.1,3,6,11,1,Good,688,0.34,346,0
39,19426,7,6,0.19,4,16,16,7,Standard,658,0.4,248,0
34,14595,8,5,0.3,3,20,15,14,Standard,2075,0.36,120,1
21,76154,7,8,0.26,6,44,23,9,Bad,2144,0.36,168,0
45,28766,4,3,0.03,2,7,1,3,Good,263,0.29,242,0
26,28097,0,7,0.04,0,7,8,2,Good,644,0.25,358,0
52,128938,5,5,0.05,4,23,2,1,Good,636,0.38,202,1
49,11176,7,3,0.2,4,5,16,4,Standard,374,0.23,224,0
50,14366,1,2,0.03,1,8,6,5,Good,411,0.38,306,0
25,66610,4,5,0.09,2,22,12,7,Standard,1167,0.29,401,0
45,11391,8,5,0.01,4,17,19,4,Standard,589,0.25,234,0
32,106309,5,3,0.08,3,5,14,4,Good,241,0.28,204,0
24,101114,6,6,0.08,3,20,9,6,Standard,1190,0.31,173,0
30,11126,7,6,0.12,1,10,14,1,Good,381,0.36,384,0
38,11954,5,6,0.18,1,22,12,5,Standard,74,0.27,208,1
26,68984,8,7,0.09,3,8,12,8,Standard,1112,0.33,111,0
50,122178,5,1,0.11,4,3,2,1,Good,1314,0.28,342,0
22,120497,0,5,0.08,3,2,2,4,Good,487,0.26,287,0
44,95310,0,6,0.1,4,4,8,4,Good,716,0.33,375,0
30,28793,7,5,0.17,3,25,20,6,Standard,405,0.24,264,0
37,40883,6,10,0.15,5,59,23,11,Bad,1831,0.41,190,1
35,74270,7,5,0.16,9,39,25,10,Bad,3955,0.24,167,0
26,15669,9,4,0.24,8,17,18,14,Bad,3339,0.3,33,0
21,98839,6,5,0.16,1,11,8,2,Standard,940,0.4,234,0
32,30953,4,4,0.14,2,9,13,4,Standard,1106,0.29,314,0
56,60498,7,6,0.12,1,27,18,3,Standard,736,0.26,322,0
46,119706,7,5,0.11,2,25,16,6,Standard,264,0.34,222,0
44,44295,8,6,0.3,2,38,21,8,Standard,1280,0.37,153,1
34,18114,9,6,0.28,2,21,16,15,Bad,1289,0.36,126,0
31,10210,10,9,0.3,5,27,19,14,Bad,3694,0.36,170,0
23,59240,6,5,0.09,2,14,14,2,Standard,469,0.31,213,0
42,28062,5,5,0.07,1,25,1,3,Good,839,0.31,221,1
41,25434,8,5,0.12,1,19,14,10,Standard,606,0.26,96,0
49,22292,5,5,0.14,0,27,17,6,Standard,1143,0.24,242,0
32,84169,5,6,0.18,1,23,8,8,Standard,617,0.34,356,0
21,36463,4,7,0.03,1,9,5,1,Good,1051,0.24,220,0
44,66012,10,9,0.3,6,47,21,11,Bad,3696,0.3,170,0
30,118184,5,4,0.12,2,26,8,3,Standard,1190,0.37,250,0
40,7518,6,4,0.15,3,16,18,9,Standard,832,0.35,100,0
26,14387,10,6,0.32,6,47,15,10,Bad,2842,0.29,148,1
39,45188,9,10,0.22,7,44,20,11,Standard,1960,0.31,185,1
25,52462,4,3,0.16,3,11,8,8,Standard,778,0.25,248,0
41,172778,2,3,0.03,3,4,12,3,Good,1231,0.39,369,0
37,83265,7,8,0.3,6,35,15,13,Bad,2224,0.24,74,1
28,18385,9,10,0.34,9,63,15,9,Bad,3720,0.37,158,0
38,35185,6,4,0.14,3,11,10,0,Standard,379,0.3,254,0
26,44447,7,5,0.3,5,19,22,8,Bad,3781,0.35,72,0
44,17963,6,7,0.17,2,61,15,11,Bad,2052,0.26,88,1
27,57626,3,5,0.04,3,5,2,2,Good,85,0.36,282,0
55,83859,8,4,0.14,0,26,18,2,Standard,881,0.26,224,0
33,73871,5,7,0.1,0,20,19,4,Standard,217,0.3,188,0
43,37819,0,3,0.01,4,9,1,1,Good,754,0.25,332,1
56,89342,5,3,0.05,0,0,11,1,Good,533,0.41,360,0
26,29374,3,7,0.06,2,23,15,7,Standard,1189,0.36,243,1
27,31263,4,6,0.01,0,7,0,5,Good,1086,0.38,380,0
35,52385,4,6,0.06,4,12,19,6,Standard,184,0.37,333,0
48,20662,3,3,0.05,4,20,15,4,Standard,699,0.34,222,0
46,29313,4,5,0.01,3,0,4,7,Good,341,0.28,389,0
39,33891,8,10,0.24,6,38,18,12,Bad,3829,0.26,146,0
46,20318,3,3,0.17,6,13,13,13,Standard,2097,0.39,149,0
35,16784,7,10,0.23,5,52,17,14,Bad,4174,0.34,40,0
38,8475,10,10,0.22,3,50,25,11,Bad,2033,0.37,123,1
39,83384,3,9,0.24,3,27,11,9,Standard,2613,0.28,150,0
48,85760,2,6,0.05,4,16,3,3,Good,695,0.28,375,1
35,80661,5,4,0.3,4,5,15,5,Standard,1482,0.34,94,1
30,25389,5,3,0.06,3,15,12,0,Standard,242,0.3,377,0
37,92705,8,7,0.11,0,8,12,0,Good,633,0.35,196,1
34,19433,6,7,0.33,6,36,20,8,Bad,3596,0.41,86,0
32,43900,8,8,0.3,4,15,16,15,Standard,2597,0.36,192,1
22,17399,8,9,0.21,2,19,25,10,Bad,1444,0.35,77,1
27,16474,8,3,0.23,5,3,10,15,Standard,1538,0.39,218,1
22,25838,4,3,0.15,1,26,15,2,Standard,6,0.25,297,0
32,9662,6,7,0.06,5,7,17,8,Standard,656,0.35,155,0
39,11850,7,7,0.16,4,12,10,0,Standard,818,0.34,353,1
42,9221,7,9,0.23,6,47,19,12,Bad,3707,0.31,152,0
36,125155,1,4,0.09,3,21,7,2,Good,50,0.31,318,1
54,14566,4,5,0.07,3,17,13,3,Good,765,0.4,370,0
44,15990,7,3,0.17,5,6,17,8,Standard,1214,0.39,176,1
38,113085,4,4,0.11,1,12,1,4,Good,240,0.29,363,1
28,61035,9,5,0.21,4,58,27,10,Bad,2490,0.38,81,0
32,132123,0,2,0.01,0,10,9,2,Good,1445,0.37,298,0
34,36802,4,3,0.07,1,15,14,2,Good,190,0.27,390,0
51,121962,0,4,0.11,3,9,5,5,Good,339,0.43,375,0
38,28360,8,5,0.14,2,10,21,8,Standard,2404,0.29,174,0
42,17468,10,6,0.25,3,53,12,10,Standard,1495,0.33,138,1
47,179078,2,4,0.02,4,7,7,7,Good,723,0.38,377,1
27,14168,8,8,0.28,8,24,19,12,Bad,3457,0.25,90,0
26,87314,5,2,0.09,2,15,4,1,Good,774,0.36,222,0
54,21834,4,5,0.11,1,8,12,5,Good,1215,0.36,299,0
32,14995,7,5,0.28,5,43,25,8,Bad,4593,0.29,42,0
35,29655,6,10,0.31,9,31,15,14,Bad,1367,0.4,147,1
41,116346,0,3,0.09,3,2,7,3,Good,115,0.42,366,0
44,14914,10,10,0.32,7,42,19,13,Bad,3313,0.33,124,0
35,44288,10,5,0.16,8,27,20,12,Bad,1831,0.34,131,0
24,78094,10,7,0.15,5,62,19,12,Bad,1695,0.38,236,0
33,152078,0,3,0.06,0,7,12,0,Good,316,0.28,316,1
30,41810,0,5,0.05,3,13,5,4,Good,697,0.36,273,0
40,19082,7,5,0.29,6,33,15,9,Bad,2769,0.36,46,0
48,45461,6,3,0.05,2,20,9,6,Standard,647,0.27,201,0
38,32995,9,6,0.16,4,21,20,9,Bad,1338,0.41,207,1
39,21469,0,4,0.1,2,9,0,8,Good,909,0.28,351,0
54,20875,5,3,0.1,4,7,16,1,Good,1363,0.25,269,0
27,44620,7,4,0.1,1,24,17,6,Standard,1280,0.29,347,0
25,17164,8,7,0.3,4,49,12,12,Standard,2186,0.35,134,1
24,170502,1,5,0.09,2,2,1,3,Good,334,0.27,302,0
47,16520,4,1,0.08,2,1,6,8,Good,841,0.31,201,0
30,20127,7,8,0.23,6,52,22,8,Bad,2697,0.32,71,0
27,15475,6,7,0.13,7,8,13,4,Standard,1948,0.37,173,0
43,24688,8,4,0.09,1,20,17,7,Standard,1014,0.28,280,0
35,28070,3,3,0.12,4,12,17,7,Standard,1483,0.3,108,0
45,32394,6,4,0.08,4,25,20,6,Standard,475,0.29,220,0
56,79710,3,4,0.16,3,21,13,4,Standard,109,0.27,398,0
34,65635,7,7,0.2,5,40,16,8,Bad,1250,0.26,153,1
38,56227,8,8,0.22,5,62,23,14,Bad,2557,0.31,143,0
55,114597,7,6,0.04,4,32,8,2,Good,926,0.26,381,1
27,15591,5,7,0.26,2,5,15,13,Standard,1314,0.23,81,1
35,8940,7,9,0.18,6,34,25,9,Bad,2558,0.26,56,1
30,45012,4,3,0.09,4,11,19,5,Standard,1847,0.24,248,0
34,60195,0,5,0.03,2,14,3,3,Good,376,0.32,363,0
28,9389,7,9,0.34,9,19,22,11,Bad,2858,0.35,136,1
27,21440,5,3,0.09,3,27,9,3,Standard,969,0.28,398,0
40,15366,4,4,0.15,1,27,16,0,Standard,189,0.27,356,0
43,10389,3,6,0.24,6,2,18,8,Standard,1909,0.36,170,1
23,15777,0,4,0.12,1,12,12,4,Good,1026,0.4,384,0
51,36868,6,4,0.03,0,30,20,4,Good,1360,0.35,315,0
34,43549,7,5,0.24,9,27,23,6,Bad,4639,0.28,152,0
42,104946,3,3,0.11,4,1,5,3,Good,1349,0.38,209,0
37,128502,1,4,0.11,0,2,5,8,Good,1422,0.39,262,0
26,8898,8,10,0.33,7,52,8,10,Standard,2665,0.39,82,1
23,62458,8,6,0.2,4,12,12,7,Standard,1215,0.25,240,0
22,21595,5,7,0.07,1,9,2,4,Good,655,0.34,263,1
35,107808,4,7,0.19,4,8,20,6,Standard,483,0.24,372,0
37,86418,1,3,0.06,3,5,13,0,Good,487,0.26,347,0
22,9400,7,8,0.22,5,32,17,16,Bad,4505,0.37,88,0
23,17916,9,9,0.18,7,61,19,12,Bad,4751,0.36,135,0
30,17271,8,3,0.05,1,14,18,0,Good,899,0.32,393,0
21,15620,4,6,0.04,0,7,1,5,Good,814,0.29,190,1
22,9968,8,6,0.31,6,27,24,6,Bad,1756,0.29,242,1
53,105295,2,3,0.07,4,6,0,6,Good,321,0.28,335,1
28,7187,8,8,0.22,5,32,26,9,Bad,1438,0.38,99,1
38,30111,7,5,0.15,9,53,20,14,Bad,3075,0.33,54,1
31,57617,6,9,0.26,9,49,25,6,Bad,1747,0.26,82,0
45,15659,9,9,0.21,8,44,19,11,Bad,2302,0.26,171,1
38,27947,7,5,0.15,2,27,18,5,Standard,1472,0.29,392,0
50,12382,4,3,0.1,3,25,14,7,Standard,407,0.38,347,0
48,20849,8,3,0.07,1,20,20,2,Standard,327,0.29,330,0
52,37452,4,3,0.01,1,4,9,8,Good,1286,0.26,251,0
37,66074,8,6,0.32,6,59,22,16,Bad,2057,0.25,93,1
34,32033,5,3,0.05,4,18,13,5,Standard,1475,0.35,243,0
44,165368,2,2,0.01,1,2,11,0,Good,1200,0.3,198,0
30,48644,6,6,0.05,4,7,10,2,Standard,539,0.29,383,0
31,28747,3,4,0.03,2,10,11,7,Good,1464,0.27,192,0
38,15496,7,7,0.25,7,55,19,11,Bad,1883,0.24,242,1
44,57502,10,5,0.24,7,61,11,9,Standard,2521,0.4,232,1
44,86865,4,7,0.11,4,19,7,4,Good,469,0.36,292,0
27,40636,2,6,0.01,1,15,7,4,Good,490,0.26,341,1
42,11603,6,7,0.12,2,24,15,4,Good,10,0.29,242,0
45,65163,3,3,0.06,5,6,9,4,Standard,64,0.35,142,0
29,79556,8,5,0.19,0,7,20,7,Standard,1191,0.32,364,0
45,31185,6,6,0.14,4,6,8,10,Standard,2089,0.26,183,0
28,85653,8,6,0.12,4,7,18,3,Standard,883,0.38,248,0
41,7832,9,9,0.15,5,30,23,8,Bad,3951,0.28,11,1
46,83823,3,5,0.11,1,14,10,0,Good,184,0.26,249,0
35,47984,8,6,0.26,5,39,15,12,Bad,1476,0.27,164,0
32,31700,10,8,0.16,5,25,19,9,Standard,2482,0.27,110,0
42,58871,5,4,0.09,4,0,10,4,Good,1465,0.25,398,0
35,17074,7,9,0.19,5,59,24,10,Bad,1598,0.36,222,0
30,21131,8,5,0.17,1,9,13,4,Standard,34,0.32,161,0
30,20637,4,5,0.14,4,15,18,4,Standard,1387,0.37,267,0
53,89913,8,4,0.1,3,19,10,4,Standard,315,0.33,339,0
53,81223,3,7,0.08,0,11,5,9,Good,121,0.29,243,0
48,59861,3,4,0.06,4,20,7,3,Standard,511,0.24,356,0
38,131121,4,3,0.02,1,10,5,3,Good,1027,0.32,226,0
28,7567,6,5,0.11,2,21,15,4,Standard,2583,0.34,87,1
37,14679,10,10,0.18,6,24,17,8,Bad,1784,0.28,101,0
25,46586,6,7,0.2,0,27,13,8,Standard,852,0.34,111,0
44,34744,3,2,0.03,3,1,13,3,Good,219,0.36,402,0
29,69194,3,4,0.16,0,27,11,10,Standard,911,0.32,236,0
39,55339,8,5,0.34,9,19,14,7,Bad,2918,0.3,10,1
39,7414,6,8,0.26,9,60,21,10,Bad,2580,0.4,63,0
27,86210,8,7,0.12,0,28,12,2,Standard,587,0.43,377,0
45,39513,4,2,0.11,3,9,8,2,Good,1029,0.29,346,0
41,30352,-1,4,0.07,1,8,4,0,Good,644,0.33,288,0
52,29879,6,5,0.1,3,5,19,8,Standard,1286,0.33,302,1
37,17559,2,7,0.05,0,1,6,0,Good,23,0.32,226,0
44,154868,2,5,0.1,0,14,3,6,Good,242,0.42,359,1
23,13762,7,6,0.13,5,14,8,6,Standard,720,0.28,137,0
34,34435,6,4,0.14,1,16,13,7,Standard,360,0.39,125,0
41,23129,5,3,0.07,2,7,14,5,Good,868,0.23,188,0
54,60340,6,5,0.17,1,29,18,6,Standard,890,0.39,191,0
25,17397,9,10,0.15,6,47,20,9,Bad,1435,0.34,230,1
46,84833,5,1,0.08,4,4,2,2,Good,557,0.24,249,0
32,122053,8,7,0.12,5,19,18,6,Standard,1292,0.3,82,0
37,17238,8,8,0.23,9,44,16,11,Bad,1500,0.26,111,1
26,69136,3,4,0.14,0,14,18,3,Standard,478,0.32,209,0
28,87416,2,7,0.06,3,4,2,3,Good,814,0.36,218,0
29,14674,2,1,0.06,0,13,9,4,Good,1209,0.23,285,0
27,16133,6,7,0.16,2,38,23,11,Bad,1494,0.26,143,1
42,61737,5,3,0.2,3,13,20,6,Standard,161,0.28,364,0
32,160350,2,5,0.06,3,4,0,5,Good,1077,0.3,375,0
23,22032,4,5,0.1,0,1,7,7,Good,1356,0.27,270,0
25,20355,8,3,0.15,6,18,12,5,Standard,575,0.33,128,0
36,14115,6,5,0.16,9,16,19,13,Bad,3346,0.37,42,0
21,57326,3,5,0.13,2,16,19,3,Standard,1040,0.41,282,1
44,61627,1,6,0.02,1,18,8,2,Good,1485,0.33,246,0
37,24881,4,6,0.19,2,7,6,9,Standard,931,0.34,220,0
44,26908,6,5,0.19,3,18,17,3,Standard,546,0.26,232,0
39,32919,7,10,0.26,4,46,26,10,Bad,1960,0.39,174,1
50,40656,0,6,0.07,1,17,9,7,Good,681,0.37,218,0
48,172534,4,7,0.05,3,13,10,3,Good,1343,0.27,261,0
47,31280,8,4,0.11,1,16,8,8,Standard,385,0.35,304,0
44,14031,8,10,0.28,7,51,17,6,Bad,3806,0.29,32,1
46,105675,7,5,0.18,0,15,19,1,Standard,941,0.37,384,0
26,12975,8,5,0.16,1,19,12,4,Standard,531,0.3,314,0
55,158604,4,3,0.01,4,0,9,3,Good,203,0.35,395,0
31,24974,8,7,0.08,0,26,10,9,Standard,331,0.31,342,0
29,9979,8,5,0.16,1,29,16,2,Standard,1179,0.39,335,1
42,19205,5,5,0.01,4,1,10,3,Good,372,0.32,243,0
23,18207,0,3,0.03,3,8,5,4,Good,589,0.35,281,0
36,56340,3,1,0.12,1,7,11,3,Good,538,0.36,286,0
55,36274,8,4,0.15,4,16,16,6,Standard,237,0.23,314,0
49,59703,3,3,0.09,4,6,8,4,Good,621,0.31,294,0
38,7750,3,7,0.25,3,12,17,14,Standard,1651,0.26,126,1
22,8693,6,5,0.18,7,36,25,10,Bad,1496,0.39,150,0
52,76040,7,4,0.08,4,24,15,3,Standard,982,0.38,210,0
27,39630,8,7,0.06,4,8,9,9,Standard,2566,0.27,78,0
36,32086,9,7,0.21,7,61,23,10,Bad,2865,0.38,155,0
36,30910,6,3,0.17,3,25,20,11,Standard,392,0.38,138,0
28,38218,7,3,0.16,5,15,8,13,Standard,1300,0.33,231,0
45,15131,7,8,0.15,9,15,15,7,Bad,2776,0.29,23,1
45,63733,4,5,0.13,4,21,16,3,Standard,542,0.33,197,0
22,10142,8,8,0.31,9,54,21,12,Bad,4969,0.37,27,1
51,40331,5,5,0.03,2,31,10,2,Good,767,0.39,240,1
31,9533,9,5,0.25,8,32,21,10,Bad,2579,0.32,95,0
43,68214,6,5,0.07,2,30,12,6,Standard,978,0.27,338,0
28,48819,5,4,0.14,3,25,12,5,Standard,535,0.3,96,0
28,37688,2,6,0.02,4,9,10,7,Good,28,0.34,302,0
29,7056,4,3,0.3,4,22,14,11,Standard,2570,0.41,198,1
25,32520,8,3,0.07,0,19,10,4,Standard,1212,0.26,232,0
43,14297,10,5,0.24,7,62,20,8,Bad,2566,0.32,214,1
51,102745,3,4,0.11,0,13,15,4,Good,465,0.33,200,0
48,161006,0,2,0.07,1,11,0,0,Good,615,0.41,227,0
36,63213,4,4,0.09,4,14,7,7,Good,584,0.35,281,0
44,35531,1,4,0.12,4,12,11,9,Good,313,0.22,214,0
25,73062,4,7,0.2,4,20,13,8,Standard,280,0.35,209,0
21,64341,2,3,0.01,0,0,5,5,Good,642,0.31,370,0
43,28825,5,6,0.19,5,18,20,8,Standard,1310,0.35,170,0
26,22015,6,5,0.07,5,27,12,7,Standard,775,0.29,154,0
23,35805,4,7,0.16,0,24,15,2,Standard,723,0.37,303,0
33,51660,6,6,0.1,4,7,17,8,Standard,358,0.38,278,0
37,68103,8,7,0.02,0,21,8,3,Good,71,0.26,402,0
27,34797,6,4,0.07,3,26,10,3,Standard,874,0.3,380,0
22,17169,4,3,0.2,0,23,12,3,Standard,938,0.29,368,1
21,60214,7,5,0.18,5,16,18,12,Bad,1322,0.37,166,1
22,29041,3,5,0.03,2,7,0,1,Good,1029,0.35,384,1
42,20028,4,5,0.08,2,28,19,7,Standard,528,0.39,148,0
34,19140,8,6,0.18,5,40,24,10,Bad,3152,0.34,159,0
23,19286,9,9,0.2,6,34,19,14,Bad,4019,0.33,119,0
35,28005,1,3,0.01,1,8,3,3,Good,527,0.37,296,1
35,55670,3,10,0.26,3,14,19,11,Standard,2074,0.38,84,0
26,44577,5,4,0.01,4,5,5,3,Good,636,0.28,226,0
27,113105,4,3,0.12,1,0,0,5,Good,1037,0.33,225,0
55,61169,5,4,0.06,0,6,15,3,Good,1144,0.28,269,0
